User_ID,Age,Gender,City,Subscription_Type,Device,Content_Title,Category,Watch_Time_Minutes,Revenue_INR,Date,Subscription_Status
12310,25,Male,Pune,Premium,Laptop/Desktop,Kids Fun,Kids,88,499,2025-09-30,Cancelled
12311,40,Female,Ahmedabad,Super,Tablet,Cricket Live,Sports,263,0,2025-03-07,Active
12312,33,Male,Ahmedabad,Free,Tablet,Bollywood Movies,Movies,158,0,2025-02-15,Active
12313,52,Male,Ahmedabad,Mobile,Mobile,Drama Show,TV Shows,92,149,2025-11-22,Active
12314,30,Male,Bengaluru,Free,Laptop/Desktop,Football Live,Sports,57,0,2025-08-20,Cancelled
12315,22,Female,Hyderabad,Free,Tablet,Tamil Series,Web Series,284,0,2025-10-08,Cancelled
12316,42,Female,Hyderabad,Free,Mobile,Football Live,Sports,226,0,2025-11-20,Active
12317,37,Female,Bengaluru,Super,Smart TV,Drama Show,TV Shows,289,299,2025-08-21,Cancelled
12318,34,Female,Mumbai,Super,Tablet,Kids Fun,Kids,37,0,2025-11-07,Active
12319,42,Female,Mumbai,Premium,Tablet,Web Series X,Web Series,133,499,2025-01-31,Cancelled
12320,40,Male,Madurai,Super,Smart TV,IPL Highlights,Sports,167,299,2025-02-17,Active
12321,34,Male,Bengaluru,Premium,Tablet,Kids Fun,Kids,13,499,2025-12-16,Active
12322,49,Female,Delhi,Mobile,Mobile,Kids Fun,Kids,272,149,2025-08-14,Cancelled
12323,52,Male,Kolkata,Super,Smart TV,Bollywood Movies,Movies,181,299,2025-09-17,Active
12324,19,Male,Hyderabad,Free,Mobile,Bollywood Movies,Movies,50,0,2025-06-12,Cancelled
12325,60,Male,Delhi,Super,Laptop/Desktop,Action Movie,Movies,234,299,2025-07-21,Cancelled
12326,29,Female,Chennai,Free,Mobile,Kids Fun,Kids,275,0,2025-05-13,Cancelled
12327,49,Male,Ahmedabad,Premium,Smart TV,Bollywood Movies,Movies,142,499,2025-09-24,Active
12328,39,Male,Ahmedabad,Premium,Smart TV,Action Movie,Movies,265,499,2025-05-20,Active
12329,49,Male,Bengaluru,Free,Laptop/Desktop,Football Live,Sports,74,0,2025-09-18,Cancelled
12330,41,Male,Coimbatore,Free,Smart TV,IPL Highlights,Sports,162,0,2025-01-21,Active
12331,56,Female,Ahmedabad,Super,Mobile,Bollywood Movies,Movies,263,299,2025-04-12,Cancelled
12332,45,Female,Hyderabad,Premium,Mobile,Action Movie,Movies,151,499,2025-07-30,Active
12333,45,Male,Kolkata,Super,Smart TV,Cricket Live,Sports,286,299,2025-12-05,Active
12334,48,Female,Bengaluru,Super,Mobile,Cricket Live,Sports,282,299,2025-03-25,Cancelled
12335,46,Female,Bengaluru,Premium,Mobile,Drama Show,TV Shows,6,499,2025-09-04,Cancelled
12336,55,Male,Mumbai,Super,Mobile,Cricket Live,Sports,283,299,2025-04-18,Cancelled
12337,25,Female,Ahmedabad,Super,Mobile,IPL Highlights,Sports,249,299,2025-12-29,Active
12338,47,Female,Bengaluru,Super,Tablet,Football Live,Sports,263,299,2025-06-24,Cancelled
12339,45,Female,Hyderabad,Free,Smart TV,Cricket Live,Sports,30,0,2025-01-30,Cancelled
12340,18,Male,Chennai,Premium,Tablet,Web Series X,Web Series,266,0,2025-12-07,Cancelled
12341,52,Female,Ahmedabad,Free,Tablet,Football Live,Sports,254,0,2025-01-28,Active
12342,61,Female,Madurai,Mobile,Laptop/Desktop,Tamil Series,Web Series,100,149,2025-11-17,Active
12343,64,Male,Chennai,Super,Laptop/Desktop,IPL Highlights,Sports,86,0,2025-09-03,Cancelled
12344,28,Female,Kolkata,Free,Mobile,Reality Show,TV Shows,62,0,2025-11-25,Active
12345,61,Female,Chennai,Super,Mobile,IPL Highlights,Sports,296,299,2025-08-06,Active
12346,43,Female,Pune,Free,Mobile,Web Series X,Web Series,268,0,2025-10-14,Cancelled
12347,39,Female,Hyderabad,Free,Laptop/Desktop,Kids Fun,Kids,240,0,2025-11-11,Cancelled
12348,55,Male,Kolkata,Mobile,Tablet,Drama Show,TV Shows,16,149,2025-06-13,Cancelled
12349,28,Male,Chennai,Mobile,Smart TV,Action Movie,Movies,162,149,2025-07-19,Cancelled
12350,36,Male,Mumbai,Free,Tablet,Bollywood Movies,Movies,152,0,2025-06-21,Cancelled
12351,64,Male,Hyderabad,Premium,Tablet,Football Live,Sports,21,499,2025-05-19,Cancelled
12352,39,Male,Mumbai,Free,Laptop/Desktop,Web Series X,Web Series,179,0,2025-08-21,Cancelled
12353,24,Male,Ahmedabad,Super,Tablet,Kids Fun,Kids,201,299,2025-04-05,Cancelled
12354,65,Male,Mumbai,Super,Mobile,Kids Fun,Kids,193,299,2025-03-30,Active
12355,49,Male,Coimbatore,Free,Tablet,Cricket Live,Sports,139,0,2025-12-01,Active
12356,27,Female,Bengaluru,Free,Laptop/Desktop,Web Series X,Web Series,115,0,2025-05-05,Cancelled
12357,25,Female,Pune,Premium,Smart TV,Web Series X,Web Series,145,0,2025-08-23,Cancelled
12358,18,Male,Madurai,Super,Mobile,Web Series X,Web Series,13,0,2025-10-22,Active
12359,29,Female,Delhi,Premium,Tablet,Football Live,Sports,286,499,2025-02-23,Active
12360,50,Male,Coimbatore,Free,Mobile,Tamil Series,Web Series,128,0,2025-10-18,Cancelled
12361,51,Male,Bengaluru,Mobile,Laptop/Desktop,Web Series X,Web Series,281,149,2025-12-08,Cancelled
12362,53,Male,Hyderabad,Mobile,Laptop/Desktop,Football Live,Sports,80,149,2025-12-15,Active
12363,49,Female,Delhi,Free,Smart TV,Web Series X,Web Series,146,0,2025-12-02,Active
12364,60,Female,Ahmedabad,Free,Smart TV,Kids Fun,Kids,5,0,2025-01-18,Active
12365,61,Male,Bengaluru,Super,Laptop/Desktop,Action Movie,Movies,251,299,2025-09-26,Active
12366,43,Male,Kolkata,Mobile,Laptop/Desktop,Drama Show,TV Shows,119,149,2025-12-19,Cancelled
12367,27,Male,Delhi,Mobile,Smart TV,Tamil Series,Web Series,29,149,2025-10-02,Cancelled
12368,53,Female,Bengaluru,Mobile,Tablet,Cricket Live,Sports,158,0,2025-04-13,Active
12369,62,Male,Delhi,Mobile,Tablet,Action Movie,Movies,84,149,2025-08-03,Cancelled
12370,20,Female,Coimbatore,Super,Mobile,IPL Highlights,Sports,248,299,2025-09-25,Active
12371,48,Male,Madurai,Mobile,Mobile,Football Live,Sports,178,0,2025-07-01,Cancelled
12372,33,Female,Delhi,Free,Mobile,Kids Fun,Kids,261,0,2025-06-12,Cancelled
12373,45,Male,Ahmedabad,Mobile,Tablet,Action Movie,Movies,68,149,2025-07-02,Active
12374,47,Male,Chennai,Premium,Laptop/Desktop,Tamil Series,Web Series,234,499,2025-10-06,Cancelled
12375,32,Male,Chennai,Free,Laptop/Desktop,Drama Show,TV Shows,119,0,2025-02-03,Active
12376,40,Female,Kolkata,Premium,Mobile,Tamil Series,Web Series,71,0,2025-01-11,Active
12377,60,Male,Madurai,Free,Laptop/Desktop,Tamil Series,Web Series,126,0,2025-06-06,Active
12378,53,Female,Chennai,Premium,Tablet,Drama Show,TV Shows,72,499,2025-05-13,Cancelled
12379,26,Male,Hyderabad,Mobile,Laptop/Desktop,Reality Show,TV Shows,108,149,2025-02-08,Active
12380,45,Male,Delhi,Mobile,Mobile,Cricket Live,Sports,136,149,2025-06-13,Cancelled
12381,33,Female,Delhi,Mobile,Smart TV,Drama Show,TV Shows,46,149,2025-05-10,Active
12382,19,Female,Kolkata,Super,Tablet,Action Movie,Movies,195,299,2025-12-13,Cancelled
12383,27,Male,Ahmedabad,Premium,Smart TV,Reality Show,TV Shows,43,0,2025-06-07,Cancelled
12384,28,Female,Ahmedabad,Mobile,Smart TV,Action Movie,Movies,279,0,2025-12-28,Active
12385,58,Male,Kolkata,Premium,Smart TV,Football Live,Sports,38,499,2025-05-13,Active
12386,38,Male,Coimbatore,Premium,Smart TV,IPL Highlights,Sports,86,499,2025-03-30,Active
12387,50,Female,Mumbai,Super,Laptop/Desktop,Kids Fun,Kids,243,299,2025-12-02,Active
12388,54,Male,Hyderabad,Mobile,Mobile,Cricket Live,Sports,94,149,2025-12-01,Cancelled
12389,41,Female,Madurai,Free,Smart TV,Bollywood Movies,Movies,169,0,2025-02-25,Cancelled
12390,38,Female,Kolkata,Mobile,Mobile,Football Live,Sports,74,149,2025-08-20,Cancelled
12391,20,Female,Bengaluru,Premium,Laptop/Desktop,Cricket Live,Sports,133,499,2025-08-21,Active
12392,44,Male,Madurai,Mobile,Smart TV,Bollywood Movies,Movies,213,149,2025-03-04,Cancelled
12393,47,Male,Ahmedabad,Free,Smart TV,IPL Highlights,Sports,169,0,2025-03-25,Cancelled
12394,28,Male,Hyderabad,Super,Laptop/Desktop,Football Live,Sports,24,299,2025-05-08,Active
12395,24,Male,Ahmedabad,Super,Smart TV,IPL Highlights,Sports,173,299,2025-04-19,Active
12396,42,Male,Chennai,Premium,Smart TV,IPL Highlights,Sports,260,499,2025-03-12,Cancelled
12397,65,Female,Mumbai,Premium,Laptop/Desktop,Football Live,Sports,179,499,2025-01-13,Cancelled
12398,27,Male,Hyderabad,Free,Smart TV,Bollywood Movies,Movies,298,0,2025-08-01,Active
12399,27,Male,Hyderabad,Mobile,Mobile,Tamil Series,Web Series,261,149,2025-03-10,Cancelled
12400,43,Male,Bengaluru,Premium,Tablet,Reality Show,TV Shows,146,499,2025-09-10,Active
12401,29,Female,Pune,Super,Mobile,Kids Fun,Kids,74,299,2025-10-07,Active
12402,32,Male,Kolkata,Premium,Mobile,Football Live,Sports,278,499,2025-04-10,Active
12403,34,Female,Delhi,Mobile,Laptop/Desktop,Reality Show,TV Shows,241,149,2025-12-27,Cancelled
12404,39,Female,Pune,Super,Tablet,Kids Fun,Kids,7,299,2025-03-19,Active
12405,54,Female,Ahmedabad,Premium,Smart TV,Action Movie,Movies,223,499,2025-08-29,Active
12406,19,Female,Kolkata,Mobile,Mobile,Web Series X,Web Series,91,149,2025-12-20,Cancelled
12407,50,Male,Pune,Super,Tablet,Football Live,Sports,20,299,2025-10-21,Cancelled
12408,32,Female,Pune,Mobile,Tablet,Action Movie,Movies,143,0,2025-07-05,Cancelled
12409,29,Male,Coimbatore,Free,Mobile,Kids Fun,Kids,27,0,2025-04-21,Active
12410,65,Female,Bengaluru,Premium,Laptop/Desktop,Drama Show,TV Shows,299,499,2025-08-29,Cancelled
12411,35,Male,Pune,Free,Tablet,Kids Fun,Kids,175,0,2025-09-24,Cancelled
12412,22,Female,Kolkata,Free,Tablet,IPL Highlights,Sports,21,0,2025-02-04,Cancelled
12413,24,Male,Bengaluru,Free,Laptop/Desktop,Reality Show,TV Shows,188,0,2025-06-26,Active
12414,24,Male,Mumbai,Premium,Laptop/Desktop,Kids Fun,Kids,197,0,2025-08-12,Cancelled
12415,19,Female,Mumbai,Free,Tablet,Bollywood Movies,Movies,9,0,2025-12-04,Active
12416,18,Male,Mumbai,Premium,Smart TV,Tamil Series,Web Series,284,499,2025-04-12,Active
12417,57,Female,Delhi,Mobile,Mobile,Kids Fun,Kids,132,0,2025-07-22,Active
12418,62,Female,Ahmedabad,Super,Mobile,Drama Show,TV Shows,209,299,2025-09-21,Cancelled
12419,57,Female,Coimbatore,Free,Mobile,Kids Fun,Kids,187,0,2025-06-25,Active
12420,22,Male,Ahmedabad,Mobile,Mobile,IPL Highlights,Sports,109,149,2025-03-29,Cancelled
12421,40,Female,Ahmedabad,Super,Mobile,Tamil Series,Web Series,144,299,2025-08-09,Active
12422,50,Male,Coimbatore,Premium,Tablet,Cricket Live,Sports,173,0,2025-11-27,Cancelled
12423,57,Male,Kolkata,Super,Laptop/Desktop,Reality Show,TV Shows,101,299,2025-11-23,Active
12424,56,Female,Bengaluru,Mobile,Tablet,Kids Fun,Kids,206,0,2025-11-01,Cancelled
12425,55,Male,Pune,Free,Mobile,Action Movie,Movies,205,0,2025-04-10,Active
12426,41,Female,Delhi,Free,Mobile,Web Series X,Web Series,233,0,2025-10-29,Cancelled
12427,56,Female,Delhi,Mobile,Mobile,Cricket Live,Sports,51,149,2025-07-07,Active
12428,40,Female,Kolkata,Mobile,Mobile,Cricket Live,Sports,64,149,2025-04-15,Active
12429,31,Male,Madurai,Super,Tablet,Drama Show,TV Shows,289,299,2025-11-15,Cancelled
12430,48,Female,Hyderabad,Free,Laptop/Desktop,IPL Highlights,Sports,246,0,2025-01-16,Active
12431,41,Female,Madurai,Free,Mobile,Bollywood Movies,Movies,118,0,2025-07-31,Active
12432,29,Female,Chennai,Premium,Smart TV,Cricket Live,Sports,84,0,2025-03-29,Active
12433,32,Male,Hyderabad,Super,Laptop/Desktop,Tamil Series,Web Series,250,299,2025-06-04,Active
12434,65,Female,Madurai,Mobile,Mobile,Cricket Live,Sports,289,149,2025-07-15,Cancelled
12435,45,Female,Delhi,Mobile,Laptop/Desktop,Web Series X,Web Series,294,149,2025-06-19,Active
12436,19,Female,Mumbai,Premium,Tablet,Drama Show,TV Shows,200,0,2025-02-27,Active
12437,38,Male,Coimbatore,Super,Laptop/Desktop,Reality Show,TV Shows,184,0,2025-01-06,Active
12438,20,Female,Hyderabad,Super,Mobile,Bollywood Movies,Movies,256,0,2025-12-23,Cancelled
12439,38,Male,Ahmedabad,Free,Tablet,Drama Show,TV Shows,255,0,2025-05-16,Cancelled
12440,38,Male,Kolkata,Super,Smart TV,Tamil Series,Web Series,265,299,2025-02-28,Cancelled
12441,54,Male,Ahmedabad,Super,Laptop/Desktop,Cricket Live,Sports,82,0,2025-12-16,Cancelled
12442,46,Female,Chennai,Premium,Smart TV,Kids Fun,Kids,260,499,2025-12-16,Active
12443,27,Male,Kolkata,Premium,Mobile,Tamil Series,Web Series,63,499,2025-04-17,Cancelled
12444,27,Male,Delhi,Mobile,Laptop/Desktop,Web Series X,Web Series,278,149,2025-08-10,Active
12445,56,Male,Bengaluru,Premium,Laptop/Desktop,Cricket Live,Sports,259,499,2025-09-30,Active
12446,35,Male,Madurai,Mobile,Mobile,Reality Show,TV Shows,105,149,2025-03-05,Active
12447,40,Female,Coimbatore,Super,Laptop/Desktop,Reality Show,TV Shows,51,299,2025-12-26,Cancelled
12448,46,Female,Bengaluru,Free,Mobile,Action Movie,Movies,199,0,2025-05-27,Cancelled
12449,39,Male,Delhi,Super,Laptop/Desktop,Drama Show,TV Shows,78,299,2025-02-25,Active
12450,23,Male,Hyderabad,Free,Smart TV,Action Movie,Movies,245,0,2025-02-27,Cancelled
12451,60,Male,Delhi,Super,Tablet,Tamil Series,Web Series,9,299,2025-02-23,Active
12452,35,Male,Hyderabad,Mobile,Laptop/Desktop,IPL Highlights,Sports,135,149,2025-10-19,Cancelled
12453,39,Male,Bengaluru,Free,Smart TV,Football Live,Sports,283,0,2025-12-22,Active
12454,61,Male,Ahmedabad,Premium,Mobile,Cricket Live,Sports,51,499,2025-02-17,Active
12455,49,Male,Bengaluru,Super,Smart TV,Bollywood Movies,Movies,26,299,2025-01-08,Cancelled
12456,56,Female,Mumbai,Premium,Tablet,Drama Show,TV Shows,74,499,2025-12-16,Cancelled
12457,54,Female,Pune,Premium,Mobile,Cricket Live,Sports,135,499,2025-03-06,Active
12458,37,Male,Hyderabad,Free,Tablet,Web Series X,Web Series,38,0,2025-12-12,Active
12459,49,Female,Pune,Premium,Tablet,Tamil Series,Web Series,102,499,2025-01-27,Active
12460,30,Male,Coimbatore,Premium,Tablet,Football Live,Sports,47,0,2025-12-06,Active
12461,19,Male,Coimbatore,Free,Laptop/Desktop,Cricket Live,Sports,84,0,2025-10-22,Cancelled
12462,25,Male,Hyderabad,Mobile,Mobile,Kids Fun,Kids,237,149,2025-12-21,Cancelled
12463,18,Female,Pune,Mobile,Tablet,Reality Show,TV Shows,136,0,2025-01-06,Cancelled
12464,63,Male,Pune,Premium,Smart TV,Cricket Live,Sports,258,499,2025-09-24,Cancelled
12465,29,Male,Hyderabad,Premium,Tablet,Bollywood Movies,Movies,197,499,2025-08-02,Cancelled
12466,46,Male,Chennai,Mobile,Tablet,IPL Highlights,Sports,208,0,2025-09-21,Active
12467,29,Female,Madurai,Free,Mobile,IPL Highlights,Sports,281,0,2025-02-04,Cancelled
12468,26,Female,Ahmedabad,Free,Mobile,Tamil Series,Web Series,86,0,2025-02-25,Active
12469,31,Female,Madurai,Mobile,Tablet,Web Series X,Web Series,174,149,2025-10-08,Active
12470,43,Female,Pune,Super,Laptop/Desktop,Reality Show,TV Shows,7,0,2025-04-26,Active
12471,32,Male,Hyderabad,Free,Smart TV,Kids Fun,Kids,164,0,2025-07-02,Active
12472,51,Male,Delhi,Mobile,Mobile,IPL Highlights,Sports,200,0,2025-08-18,Cancelled
12473,50,Male,Madurai,Super,Laptop/Desktop,Cricket Live,Sports,60,299,2025-08-17,Active
12474,60,Female,Ahmedabad,Premium,Tablet,IPL Highlights,Sports,207,499,2025-03-22,Cancelled
12475,40,Male,Coimbatore,Super,Mobile,Bollywood Movies,Movies,275,299,2025-09-18,Cancelled
12476,34,Female,Bengaluru,Mobile,Smart TV,Bollywood Movies,Movies,256,149,2025-08-05,Active
12477,49,Female,Madurai,Premium,Laptop/Desktop,IPL Highlights,Sports,14,499,2025-05-17,Active
12478,21,Male,Madurai,Free,Smart TV,IPL Highlights,Sports,276,0,2025-04-02,Cancelled
12479,61,Male,Ahmedabad,Free,Smart TV,Web Series X,Web Series,218,0,2025-01-12,Cancelled
12480,59,Female,Madurai,Free,Smart TV,Football Live,Sports,101,0,2025-07-25,Active
12481,64,Male,Delhi,Super,Smart TV,IPL Highlights,Sports,31,0,2025-09-21,Active
12482,36,Male,Ahmedabad,Premium,Smart TV,Reality Show,TV Shows,130,499,2025-06-14,Active
12483,45,Male,Bengaluru,Premium,Tablet,Tamil Series,Web Series,103,499,2025-01-21,Active
12484,57,Male,Kolkata,Free,Tablet,Bollywood Movies,Movies,62,0,2025-10-26,Active
12485,24,Female,Madurai,Super,Laptop/Desktop,Cricket Live,Sports,167,299,2025-03-30,Cancelled
12486,22,Male,Pune,Premium,Smart TV,Action Movie,Movies,248,499,2025-06-29,Active
12487,65,Male,Mumbai,Premium,Tablet,Cricket Live,Sports,173,499,2025-01-09,Cancelled
12488,21,Male,Pune,Super,Tablet,Tamil Series,Web Series,252,299,2025-10-02,Cancelled
12489,65,Male,Bengaluru,Mobile,Tablet,Reality Show,TV Shows,153,149,2025-10-22,Active
12490,54,Male,Pune,Mobile,Tablet,Football Live,Sports,60,149,2025-06-26,Active
12491,41,Female,Kolkata,Mobile,Smart TV,Kids Fun,Kids,70,149,2025-04-22,Active
12492,27,Female,Pune,Free,Mobile,Drama Show,TV Shows,78,0,2025-03-27,Active
12493,33,Female,Delhi,Premium,Laptop/Desktop,Cricket Live,Sports,176,499,2025-01-15,Active
12494,45,Male,Kolkata,Mobile,Tablet,Cricket Live,Sports,106,149,2025-01-08,Active
12495,52,Male,Kolkata,Mobile,Mobile,Tamil Series,Web Series,184,149,2025-12-04,Cancelled
12496,37,Female,Chennai,Premium,Mobile,Action Movie,Movies,280,499,2025-11-01,Cancelled
12497,25,Male,Ahmedabad,Mobile,Mobile,Reality Show,TV Shows,288,149,2025-01-15,Active
12498,25,Male,Chennai,Free,Mobile,Reality Show,TV Shows,118,0,2025-06-13,Active
12499,44,Female,Mumbai,Mobile,Mobile,Kids Fun,Kids,97,149,2025-08-09,Cancelled
12500,50,Male,Chennai,Premium,Tablet,IPL Highlights,Sports,146,499,2025-05-31,Cancelled
12501,33,Male,Delhi,Free,Tablet,IPL Highlights,Sports,81,0,2025-08-24,Cancelled
12502,50,Male,Coimbatore,Mobile,Mobile,Cricket Live,Sports,197,149,2025-10-15,Cancelled
12503,45,Female,Coimbatore,Free,Smart TV,Action Movie,Movies,10,0,2025-11-01,Active
12504,63,Male,Ahmedabad,Premium,Smart TV,Cricket Live,Sports,168,499,2025-11-14,Active
12505,34,Male,Ahmedabad,Mobile,Mobile,Drama Show,TV Shows,298,149,2025-12-17,Cancelled
12506,55,Male,Delhi,Mobile,Mobile,Cricket Live,Sports,107,149,2025-04-01,Active
12507,30,Female,Hyderabad,Mobile,Tablet,Bollywood Movies,Movies,114,149,2025-11-19,Active
12508,31,Male,Bengaluru,Premium,Mobile,Action Movie,Movies,111,0,2025-04-11,Cancelled
12509,52,Male,Chennai,Premium,Tablet,Tamil Series,Web Series,268,0,2025-08-29,Active
12510,42,Male,Hyderabad,Super,Tablet,Kids Fun,Kids,18,299,2025-12-15,Active
12511,62,Male,Mumbai,Free,Laptop/Desktop,Action Movie,Movies,122,0,2025-03-30,Active
12512,19,Male,Chennai,Premium,Mobile,Bollywood Movies,Movies,134,499,2025-07-11,Cancelled
12513,44,Female,Bengaluru,Super,Mobile,Cricket Live,Sports,94,0,2025-11-19,Cancelled
12514,35,Female,Chennai,Super,Tablet,Drama Show,TV Shows,55,299,2025-01-20,Active
12515,47,Female,Mumbai,Free,Mobile,Web Series X,Web Series,232,0,2025-07-09,Active
12516,39,Female,Mumbai,Premium,Tablet,Football Live,Sports,24,499,2025-08-17,Cancelled
12517,63,Male,Chennai,Premium,Laptop/Desktop,Web Series X,Web Series,31,499,2025-12-12,Active
12518,54,Female,Ahmedabad,Free,Smart TV,Football Live,Sports,42,0,2025-02-02,Cancelled
12519,21,Male,Madurai,Mobile,Mobile,Web Series X,Web Series,6,149,2025-07-16,Cancelled
12520,45,Female,Hyderabad,Premium,Laptop/Desktop,IPL Highlights,Sports,131,499,2025-02-04,Active
12521,51,Female,Madurai,Super,Laptop/Desktop,Football Live,Sports,114,299,2025-03-23,Active
12522,60,Female,Kolkata,Free,Laptop/Desktop,Kids Fun,Kids,157,0,2025-02-11,Active
12523,62,Male,Hyderabad,Free,Smart TV,Tamil Series,Web Series,241,0,2025-08-24,Active
12524,54,Female,Chennai,Free,Smart TV,Cricket Live,Sports,27,0,2025-07-10,Active
12525,60,Female,Bengaluru,Premium,Mobile,Football Live,Sports,153,499,2025-09-25,Active
12526,51,Male,Chennai,Mobile,Laptop/Desktop,Tamil Series,Web Series,159,149,2025-06-11,Active
12527,44,Female,Hyderabad,Mobile,Smart TV,Web Series X,Web Series,39,149,2025-02-19,Active
12528,47,Male,Delhi,Super,Laptop/Desktop,Football Live,Sports,231,299,2025-04-09,Cancelled
12529,20,Female,Coimbatore,Free,Tablet,Football Live,Sports,20,0,2025-02-02,Cancelled
12530,30,Female,Hyderabad,Free,Mobile,Tamil Series,Web Series,134,0,2025-04-23,Active
12531,60,Male,Delhi,Premium,Laptop/Desktop,Cricket Live,Sports,118,499,2025-01-20,Cancelled
12532,41,Male,Pune,Mobile,Mobile,IPL Highlights,Sports,66,149,2025-06-01,Active
12533,35,Male,Bengaluru,Premium,Laptop/Desktop,Football Live,Sports,214,499,2025-06-03,Cancelled
12534,38,Male,Delhi,Mobile,Laptop/Desktop,Reality Show,TV Shows,26,149,2025-04-02,Active
12535,47,Female,Mumbai,Premium,Mobile,Action Movie,Movies,86,0,2025-03-19,Active
12536,50,Female,Hyderabad,Mobile,Laptop/Desktop,Web Series X,Web Series,285,149,2025-11-08,Cancelled
12537,21,Female,Chennai,Premium,Smart TV,Action Movie,Movies,286,499,2025-09-27,Active
12538,38,Female,Bengaluru,Free,Laptop/Desktop,Bollywood Movies,Movies,244,0,2025-10-20,Cancelled
12539,65,Male,Mumbai,Super,Laptop/Desktop,Football Live,Sports,229,299,2025-12-04,Cancelled
12540,51,Male,Mumbai,Mobile,Tablet,Tamil Series,Web Series,164,149,2025-05-27,Active
12541,42,Male,Madurai,Mobile,Tablet,Web Series X,Web Series,294,149,2025-08-25,Active
12542,65,Male,Bengaluru,Mobile,Laptop/Desktop,Drama Show,TV Shows,101,149,2025-03-10,Active
12543,50,Female,Pune,Free,Smart TV,Football Live,Sports,190,0,2025-04-01,Cancelled
12544,26,Female,Bengaluru,Mobile,Smart TV,Action Movie,Movies,104,149,2025-09-25,Cancelled
12545,49,Male,Coimbatore,Free,Laptop/Desktop,IPL Highlights,Sports,217,0,2025-03-07,Cancelled
12546,45,Male,Chennai,Free,Smart TV,Reality Show,TV Shows,173,0,2025-04-06,Cancelled
12547,18,Male,Coimbatore,Premium,Tablet,Bollywood Movies,Movies,173,499,2025-03-09,Active
12548,50,Female,Delhi,Super,Laptop/Desktop,Drama Show,TV Shows,179,299,2025-01-24,Cancelled
12549,49,Female,Kolkata,Super,Mobile,Reality Show,TV Shows,265,299,2025-07-11,Cancelled
12550,36,Female,Chennai,Super,Tablet,IPL Highlights,Sports,128,299,2025-08-24,Active
12551,57,Female,Hyderabad,Free,Tablet,Web Series X,Web Series,49,0,2025-08-23,Active
12552,40,Male,Chennai,Super,Mobile,Web Series X,Web Series,26,299,2025-09-07,Active
12553,38,Female,Bengaluru,Mobile,Laptop/Desktop,Cricket Live,Sports,194,149,2025-07-23,Active
12554,30,Female,Hyderabad,Super,Smart TV,Bollywood Movies,Movies,177,299,2025-07-31,Cancelled
12555,65,Female,Pune,Super,Mobile,IPL Highlights,Sports,275,299,2025-11-17,Cancelled
12556,26,Female,Bengaluru,Free,Smart TV,IPL Highlights,Sports,87,0,2025-04-22,Cancelled
12557,38,Male,Mumbai,Free,Tablet,Drama Show,TV Shows,40,0,2025-07-31,Active
12558,19,Female,Mumbai,Mobile,Laptop/Desktop,IPL Highlights,Sports,118,149,2025-01-27,Active
12559,52,Female,Bengaluru,Super,Tablet,Kids Fun,Kids,216,299,2025-10-14,Cancelled
12560,34,Female,Delhi,Mobile,Tablet,Reality Show,TV Shows,108,149,2025-02-02,Cancelled
12561,26,Female,Bengaluru,Premium,Mobile,Action Movie,Movies,265,499,2025-06-08,Active
12562,60,Male,Hyderabad,Free,Laptop/Desktop,Tamil Series,Web Series,157,0,2025-05-14,Active
12563,28,Male,Hyderabad,Super,Laptop/Desktop,Cricket Live,Sports,110,299,2025-05-26,Active
12564,24,Male,Pune,Free,Laptop/Desktop,Bollywood Movies,Movies,266,0,2025-10-09,Cancelled
12565,19,Male,Ahmedabad,Free,Laptop/Desktop,Reality Show,TV Shows,17,0,2025-04-13,Active
12566,40,Male,Chennai,Premium,Mobile,Reality Show,TV Shows,116,499,2025-11-20,Cancelled
12567,57,Male,Bengaluru,Premium,Smart TV,Tamil Series,Web Series,29,499,2025-06-05,Cancelled
12568,31,Male,Bengaluru,Mobile,Laptop/Desktop,IPL Highlights,Sports,30,149,2025-10-11,Cancelled
12569,29,Female,Bengaluru,Free,Mobile,Football Live,Sports,289,0,2025-04-20,Cancelled
12570,39,Male,Pune,Free,Laptop/Desktop,Reality Show,TV Shows,128,0,2025-09-10,Active
12571,60,Male,Bengaluru,Mobile,Mobile,Bollywood Movies,Movies,206,149,2025-07-06,Cancelled
12572,45,Female,Delhi,Super,Smart TV,Cricket Live,Sports,279,299,2025-01-19,Cancelled
12573,59,Male,Madurai,Super,Laptop/Desktop,IPL Highlights,Sports,183,299,2025-02-27,Active
12574,43,Female,Hyderabad,Mobile,Mobile,Reality Show,TV Shows,38,149,2026-01-01,Cancelled
12575,30,Male,Ahmedabad,Premium,Mobile,Bollywood Movies,Movies,203,499,2025-12-14,Cancelled
12576,22,Male,Bengaluru,Premium,Tablet,Web Series X,Web Series,264,499,2025-01-12,Cancelled
12577,59,Female,Kolkata,Mobile,Smart TV,Bollywood Movies,Movies,51,149,2025-09-28,Cancelled
12578,31,Female,Mumbai,Premium,Laptop/Desktop,Drama Show,TV Shows,14,0,2025-02-18,Active
12579,49,Male,Hyderabad,Premium,Smart TV,IPL Highlights,Sports,246,499,2025-10-09,Active
12580,60,Male,Ahmedabad,Mobile,Laptop/Desktop,Action Movie,Movies,125,149,2025-05-15,Active
12581,59,Male,Bengaluru,Mobile,Laptop/Desktop,Cricket Live,Sports,192,149,2025-07-26,Active
